ortoo_tm__CountryCode__c,ortoo_tm__PostalCode__c,ortoo_tm__City__c,ortoo_tm__State__c,ortoo_tm__StateCode__c,ortoo_tm__Municipality__c,ortoo_tm__MunicipalityCode__c
USA,02222,Boston,Massachusetts,MA,Suffolk,25
USA,02238,Cambridge,Massachusetts,MA,Middlesex,17
USA,02241,Boston,Massachusetts,MA,Suffolk,25
USA,02266,Boston,Massachusetts,MA,Suffolk,25
USA,02269,Quincy,Massachusetts,MA,Norfolk,21
USA,02283,Boston,Massachusetts,MA,Suffolk,25
USA,02284,Boston,Massachusetts,MA,Suffolk,25
USA,02293,Boston,Massachusetts,MA,Suffolk,25
USA,02297,Boston,Massachusetts,MA,Suffolk,25
USA,02298,Boston,Massachusetts,MA,Suffolk,25
USA,02301,Brockton,Massachusetts,MA,Plymouth,23
USA,02302,Brockton,Massachusetts,MA,Plymouth,23
USA,02303,Brockton,Massachusetts,MA,Plymouth,23
USA,02304,Brockton,Massachusetts,MA,Plymouth,23
USA,02305,Brockton,Massachusetts,MA,Plymouth,23
USA,02322,Avon,Massachusetts,MA,Norfolk,21
USA,02324,Bridgewater,Massachusetts,MA,Plymouth,23
USA,02325,Bridgewater,Massachusetts,MA,Plymouth,23
USA,02327,Bryantville,Massachusetts,MA,Plymouth,23
USA,02330,Carver,Massachusetts,MA,Plymouth,23
USA,02331,Duxbury,Massachusetts,MA,Plymouth,23
USA,02332,Duxbury,Massachusetts,MA,Plymouth,23
USA,02333,East Bridgewater,Massachusetts,MA,Plymouth,23
USA,02334,Easton,Massachusetts,MA,Bristol,5
USA,02337,Elmwood,Massachusetts,MA,Plymouth,23
USA,02338,Halifax,Massachusetts,MA,Plymouth,23
USA,02339,Hanover,Massachusetts,MA,Plymouth,23
USA,02340,Hanover,Massachusetts,MA,Plymouth,23
USA,02341,Hanson,Massachusetts,MA,Plymouth,23
USA,02343,Holbrook,Massachusetts,MA,Norfolk,21
USA,02344,Middleboro,Massachusetts,MA,Plymouth,23
USA,02345,Manomet,Massachusetts,MA,Plymouth,23
USA,02346,Middleboro,Massachusetts,MA,Plymouth,23
USA,02347,Lakeville,Massachusetts,MA,Plymouth,23
USA,02348,Lakeville,Massachusetts,MA,Plymouth,23
USA,02349,Middleboro,Massachusetts,MA,Plymouth,23
USA,02350,Monponsett,Massachusetts,MA,Plymouth,23
USA,02351,Abington,Massachusetts,MA,Plymouth,23
USA,02355,North Carver,Massachusetts,MA,Plymouth,23
USA,02356,North Easton,Massachusetts,MA,Bristol,5
USA,02357,North Easton,Massachusetts,MA,Bristol,5
USA,02358,North Pembroke,Massachusetts,MA,Plymouth,23
USA,02359,Pembroke,Massachusetts,MA,Plymouth,23
USA,02360,Plymouth,Massachusetts,MA,Plymouth,23
USA,02361,Plymouth,Massachusetts,MA,Plymouth,23
USA,02362,Plymouth,Massachusetts,MA,Plymouth,23
USA,02364,Kingston,Massachusetts,MA,Plymouth,23
USA,02366,South Carver,Massachusetts,MA,Plymouth,23
USA,02367,Plympton,Massachusetts,MA,Plymouth,23
USA,02368,Randolph,Massachusetts,MA,Norfolk,21
USA,02370,Rockland,Massachusetts,MA,Plymouth,23
USA,02375,South Easton,Massachusetts,MA,Bristol,5
USA,02379,West Bridgewater,Massachusetts,MA,Plymouth,23
USA,02381,White Horse Beach,Massachusetts,MA,Plymouth,23
USA,02382,Whitman,Massachusetts,MA,Plymouth,23
USA,02420,Lexington,Massachusetts,MA,Middlesex,17
USA,02421,Lexington,Massachusetts,MA,Middlesex,17
USA,02445,Brookline,Massachusetts,MA,Norfolk,21
USA,02446,Brookline,Massachusetts,MA,Norfolk,21
USA,02447,Brookline Village,Massachusetts,MA,Norfolk,21
USA,02451,Waltham,Massachusetts,MA,Middlesex,17
USA,02452,Waltham,Massachusetts,MA,Middlesex,17
USA,02453,Waltham,Massachusetts,MA,Middlesex,17
USA,02454,Waltham,Massachusetts,MA,Middlesex,17
USA,02455,North Waltham,Massachusetts,MA,Middlesex,17
USA,02456,New Town,Massachusetts,MA,Middlesex,17
USA,02457,Babson Park,Massachusetts,MA,Norfolk,21
USA,02458,Newton,Massachusetts,MA,Middlesex,17
USA,02459,Newton Center,Massachusetts,MA,Middlesex,17
USA,02460,Newtonville,Massachusetts,MA,Middlesex,17
USA,02461,Newton Highlands,Massachusetts,MA,Middlesex,17
USA,02462,Newton Lower Falls,Massachusetts,MA,Middlesex,17
USA,02464,Newton Upper Falls,Massachusetts,MA,Middlesex,17
USA,02465,West Newton,Massachusetts,MA,Middlesex,17
USA,02466,Auburndale,Massachusetts,MA,Middlesex,17
USA,02467,Chestnut Hill,Massachusetts,MA,Middlesex,17
USA,02468,Waban,Massachusetts,MA,Middlesex,17
USA,02471,Watertown,Massachusetts,MA,Middlesex,17
USA,02472,Watertown,Massachusetts,MA,Middlesex,17
USA,02474,Arlington,Massachusetts,MA,Middlesex,17
USA,02475,Arlington Heights,Massachusetts,MA,Middlesex,17
USA,02476,Arlington,Massachusetts,MA,Middlesex,17
USA,02477,Watertown,Massachusetts,MA,Middlesex,17
USA,02478,Belmont,Massachusetts,MA,Middlesex,17
USA,02479,Waverley,Massachusetts,MA,Middlesex,17
USA,02481,Wellesley Hills,Massachusetts,MA,Norfolk,21
USA,02482,Wellesley,Massachusetts,MA,Norfolk,21
USA,02492,Needham,Massachusetts,MA,Norfolk,21
USA,02493,Weston,Massachusetts,MA,Middlesex,17
USA,02494,Needham Heights,Massachusetts,MA,Norfolk,21
USA,02495,Nonantum,Massachusetts,MA,Middlesex,17
USA,02532,Buzzards Bay,Massachusetts,MA,Barnstable,1
USA,02534,Cataumet,Massachusetts,MA,Barnstable,1
USA,02535,Chilmark,Massachusetts,MA,Dukes,7
USA,02536,East Falmouth,Massachusetts,MA,Barnstable,1
USA,02537,East Sandwich,Massachusetts,MA,Barnstable,1
USA,02538,East Wareham,Massachusetts,MA,Plymouth,23
USA,02539,Edgartown,Massachusetts,MA,Dukes,7
USA,02540,Falmouth,Massachusetts,MA,Barnstable,1
USA,02541,Falmouth,Massachusetts,MA,Barnstable,1
USA,02542,Buzzards Bay,Massachusetts,MA,Barnstable,1
USA,02543,Woods Hole,Massachusetts,MA,Barnstable,1
USA,02552,Menemsha,Massachusetts,MA,Dukes,7
USA,02553,Monument Beach,Massachusetts,MA,Barnstable,1
USA,02554,Nantucket,Massachusetts,MA,Nantucket,19
USA,02556,North Falmouth,Massachusetts,MA,Barnstable,1
USA,02557,Oak Bluffs,Massachusetts,MA,Dukes,7
USA,02558,Onset,Massachusetts,MA,Plymouth,23
USA,02559,Pocasset,Massachusetts,MA,Barnstable,1
USA,02561,Sagamore,Massachusetts,MA,Barnstable,1
USA,02562,Sagamore Beach,Massachusetts,MA,Barnstable,1
USA,02563,Sandwich,Massachusetts,MA,Barnstable,1
USA,02564,Siasconset,Massachusetts,MA,Nantucket,19
USA,02568,Vineyard Haven,Massachusetts,MA,Dukes,7
USA,02571,Wareham,Massachusetts,MA,Plymouth,23
USA,02574,West Falmouth,Massachusetts,MA,Barnstable,1
USA,02575,West Tisbury,Massachusetts,MA,Dukes,7
USA,02576,West Wareham,Massachusetts,MA,Plymouth,23
USA,02584,Nantucket,Massachusetts,MA,Nantucket,19
USA,02601,Hyannis,Massachusetts,MA,Barnstable,1
USA,02630,Barnstable,Massachusetts,MA,Barnstable,1
USA,02631,Brewster,Massachusetts,MA,Barnstable,1
USA,02632,Centerville,Massachusetts,MA,Barnstable,1
USA,02633,Chatham,Massachusetts,MA,Barnstable,1
USA,02634,Centerville,Massachusetts,MA,Barnstable,1
USA,02635,Cotuit,Massachusetts,MA,Barnstable,1
USA,02637,Cummaquid,Massachusetts,MA,Barnstable,1
USA,02638,Dennis,Massachusetts,MA,Barnstable,1
USA,02639,Dennis Port,Massachusetts,MA,Barnstable,1
USA,02641,East Dennis,Massachusetts,MA,Barnstable,1
USA,02642,Eastham,Massachusetts,MA,Barnstable,1
USA,02643,East Orleans,Massachusetts,MA,Barnstable,1
USA,02644,Forestdale,Massachusetts,MA,Barnstable,1
USA,02645,Harwich,Massachusetts,MA,Barnstable,1
USA,02646,Harwich Port,Massachusetts,MA,Barnstable,1
USA,02647,Hyannis Port,Massachusetts,MA,Barnstable,1
USA,02648,Marstons Mills,Massachusetts,MA,Barnstable,1
USA,02649,Mashpee,Massachusetts,MA,Barnstable,1
USA,02650,North Chatham,Massachusetts,MA,Barnstable,1
USA,02651,North Eastham,Massachusetts,MA,Barnstable,1
USA,02652,North Truro,Massachusetts,MA,Barnstable,1
USA,02653,Orleans,Massachusetts,MA,Barnstable,1
USA,02655,Osterville,Massachusetts,MA,Barnstable,1
USA,02657,Provincetown,Massachusetts,MA,Barnstable,1
USA,02659,South Chatham,Massachusetts,MA,Barnstable,1
USA,02660,South Dennis,Massachusetts,MA,Barnstable,1
USA,02661,South Harwich,Massachusetts,MA,Barnstable,1
USA,02662,South Orleans,Massachusetts,MA,Barnstable,1
USA,02663,South Wellfleet,Massachusetts,MA,Barnstable,1
USA,02664,South Yarmouth,Massachusetts,MA,Barnstable,1
USA,02666,Truro,Massachusetts,MA,Barnstable,1
USA,02667,Wellfleet,Massachusetts,MA,Barnstable,1
USA,02668,West Barnstable,Massachusetts,MA,Barnstable,1
USA,02669,West Chatham,Massachusetts,MA,Barnstable,1
USA,02670,West Dennis,Massachusetts,MA,Barnstable,1
USA,02671,West Harwich,Massachusetts,MA,Barnstable,1
USA,02672,West Hyannisport,Massachusetts,MA,Barnstable,1
USA,02673,West Yarmouth,Massachusetts,MA,Barnstable,1
USA,02675,Yarmouth Port,Massachusetts,MA,Barnstable,1
USA,02702,Assonet,Massachusetts,MA,Bristol,5
USA,02703,Attleboro,Massachusetts,MA,Bristol,5
USA,02712,Chartley,Massachusetts,MA,Bristol,5
USA,02713,Cuttyhunk,Massachusetts,MA,Dukes,7
USA,02714,Dartmouth,Massachusetts,MA,Bristol,5
USA,02715,Dighton,Massachusetts,MA,Bristol,5
USA,02717,East Freetown,Massachusetts,MA,Bristol,5
USA,02718,East Taunton,Massachusetts,MA,Bristol,5
USA,02719,Fairhaven,Massachusetts,MA,Bristol,5
USA,02720,Fall River,Massachusetts,MA,Bristol,5
USA,02721,Fall River,Massachusetts,MA,Bristol,5
USA,02722,Fall River,Massachusetts,MA,Bristol,5
USA,02723,Fall River,Massachusetts,MA,Bristol,5
USA,02724,Fall River,Massachusetts,MA,Bristol,5
USA,02725,Somerset,Massachusetts,MA,Bristol,5
USA,02726,Somerset,Massachusetts,MA,Bristol,5
USA,02738,Marion,Massachusetts,MA,Plymouth,23
USA,02739,Mattapoisett,Massachusetts,MA,Plymouth,23
USA,02740,New Bedford,Massachusetts,MA,Bristol,5
USA,02741,New Bedford,Massachusetts,MA,Bristol,5
USA,02742,New Bedford,Massachusetts,MA,Bristol,5
USA,02743,Acushnet,Massachusetts,MA,Bristol,5
USA,02744,New Bedford,Massachusetts,MA,Bristol,5
USA,02745,New Bedford,Massachusetts,MA,Bristol,5
USA,02746,New Bedford,Massachusetts,MA,Bristol,5
USA,02747,North Dartmouth,Massachusetts,MA,Bristol,5
USA,02748,South Dartmouth,Massachusetts,MA,Bristol,5
USA,02760,North Attleboro,Massachusetts,MA,Bristol,5
USA,02761,North Attleboro,Massachusetts,MA,Bristol,5
USA,02762,Plainville,Massachusetts,MA,Norfolk,21
USA,02763,Attleboro Falls,Massachusetts,MA,Bristol,5
USA,02764,North Dighton,Massachusetts,MA,Bristol,5
USA,02766,Norton,Massachusetts,MA,Bristol,5
USA,02767,Raynham,Massachusetts,MA,Bristol,5
USA,02768,Raynham Center,Massachusetts,MA,Bristol,5
USA,02769,Rehoboth,Massachusetts,MA,Bristol,5
USA,02770,Rochester,Massachusetts,MA,Plymouth,23
USA,02771,Seekonk,Massachusetts,MA,Bristol,5
USA,02777,Swansea,Massachusetts,MA,Bristol,5
USA,02779,Berkley,Massachusetts,MA,Bristol,5
USA,02780,Taunton,Massachusetts,MA,Bristol,5
USA,02783,Taunton,Massachusetts,MA,Bristol,5
USA,02790,Westport,Massachusetts,MA,Bristol,5
USA,02791,Westport Point,Massachusetts,MA,Bristol,5
USA,02801,Adamsville,Rhode Island,RI,Newport,5
USA,02802,Albion,Rhode Island,RI,Providence,7
USA,02804,Ashaway,Rhode Island,RI,Washington,9
USA,02806,Barrington,Rhode Island,RI,Bristol,1
USA,02807,Block Island,Rhode Island,RI,Washington,9
USA,02808,Bradford,Rhode Island,RI,Washington,9
USA,02809,Bristol,Rhode Island,RI,Bristol,1
USA,02812,Carolina,Rhode Island,RI,Washington,9
USA,02813,Charlestown,Rhode Island,RI,Washington,9
USA,02814,Chepachet,Rhode Island,RI,Providence,7
USA,02815,Clayville,Rhode Island,RI,Providence,7
USA,02816,Coventry,Rhode Island,RI,Kent,3
USA,02817,West Greenwich,Rhode Island,RI,Kent,3
USA,02818,East Greenwich,Rhode Island,RI,Kent,3
USA,02822,Exeter,Rhode Island,RI,Washington,9
USA,02823,Fiskeville,Rhode Island,RI,Providence,7
USA,02824,Forestdale,Rhode Island,RI,Providence,7
USA,02825,Foster,Rhode Island,RI,Providence,7
USA,02826,Glendale,Rhode Island,RI,Providence,7
USA,02827,Greene,Rhode Island,RI,Kent,3
USA,02828,Greenville,Rhode Island,RI,Providence,7
USA,02829,Harmony,Rhode Island,RI,Providence,7
USA,02830,Harrisville,Rhode Island,RI,Providence,7
USA,02831,Hope,Rhode Island,RI,Providence,7
USA,02832,Hope Valley,Rhode Island,RI,Washington,9
USA,02833,Hopkinton,Rhode Island,RI,Washington,9
USA,02835,Jamestown,Rhode Island,RI,Newport,5
USA,02836,Kenyon,Rhode Island,RI,Washington,9
USA,02837,Little Compton,Rhode Island,RI,Newport,5
USA,02838,Manville,Rhode Island,RI,Providence,7
USA,02839,Mapleville,Rhode Island,RI,Providence,7
USA,02840,Newport,Rhode Island,RI,Newport,5
USA,02841,Newport,Rhode Island,RI,Newport,5
USA,02842,Middletown,Rhode Island,RI,Newport,5
USA,02852,North Kingstown,Rhode Island,RI,Washington,9
USA,02857,North Scituate,Rhode Island,RI,Providence,7
USA,02858,Oakland,Rhode Island,RI,Providence,7
USA,02859,Pascoag,Rhode Island,RI,Providence,7
USA,02860,Pawtucket,Rhode Island,RI,Providence,7
USA,02861,Pawtucket,Rhode Island,RI,Providence,7
USA,02862,Pawtucket,Rhode Island,RI,Providence,7
USA,02863,Central Falls,Rhode Island,RI,Providence,7
USA,02864,Cumberland,Rhode Island,RI,Providence,7
USA,02865,Lincoln,Rhode Island,RI,Providence,7
USA,02871,Portsmouth,Rhode Island,RI,Newport,5
USA,02872,Prudence Island,Rhode Island,RI,Bristol,1
USA,02873,Rockville,Rhode Island,RI,Washington,9
USA,02874,Saunderstown,Rhode Island,RI,Washington,9
USA,02875,Shannock,Rhode Island,RI,Washington,9
USA,02876,Slatersville,Rhode Island,RI,Providence,7
USA,02877,Slocum,Rhode Island,RI,Washington,9
USA,02878,Tiverton,Rhode Island,RI,Newport,5
USA,02879,Wakefield,Rhode Island,RI,Washington,9
USA,02880,Wakefield,Rhode Island,RI,Washington,9
USA,02881,Kingston,Rhode Island,RI,Washington,9
USA,02882,Narragansett,Rhode Island,RI,Washington,9
USA,02883,Peace Dale,Rhode Island,RI,Washington,9
USA,02885,Warren,Rhode Island,RI,Bristol,1
USA,02886,Warwick,Rhode Island,RI,Kent,3
USA,02887,Warwick,Rhode Island,RI,Kent,3
USA,02888,Warwick,Rhode Island,RI,Kent,3
USA,02889,Warwick,Rhode Island,RI,Kent,3
USA,02891,Westerly,Rhode Island,RI,Washington,9
USA,02892,West Kingston,Rhode Island,RI,Washington,9
USA,02893,West Warwick,Rhode Island,RI,Kent,3
USA,02894,Wood River Junction,Rhode Island,RI,Washington,9
USA,02895,Woonsocket,Rhode Island,RI,Providence,7
USA,02896,North Smithfield,Rhode Island,RI,Providence,7
USA,02898,Wyoming,Rhode Island,RI,Washington,9
USA,02901,Providence,Rhode Island,RI,Providence,7
USA,02902,Providence,Rhode Island,RI,Providence,7
USA,02903,Providence,Rhode Island,RI,Providence,7
USA,02904,Providence,Rhode Island,RI,Providence,7
USA,02905,Providence,Rhode Island,RI,Providence,7
USA,02906,Providence,Rhode Island,RI,Providence,7
USA,02907,Providence,Rhode Island,RI,Providence,7
USA,02908,Providence,Rhode Island,RI,Providence,7
USA,02909,Providence,Rhode Island,RI,Providence,7
USA,02910,Cranston,Rhode Island,RI,Providence,7
USA,02911,North Providence,Rhode Island,RI,Providence,7
USA,02912,Providence,Rhode Island,RI,Providence,7
USA,02914,East Providence,Rhode Island,RI,Providence,7
USA,02915,Riverside,Rhode Island,RI,Providence,7
USA,02916,Rumford,Rhode Island,RI,Providence,7
USA,02917,Smithfield,Rhode Island,RI,Providence,7
USA,02918,Providence,Rhode Island,RI,Providence,7
USA,02919,Johnston,Rhode Island,RI,Providence,7
USA,02920,Cranston,Rhode Island,RI,Providence,7
USA,02921,Cranston,Rhode Island,RI,Providence,7
USA,02940,Providence,Rhode Island,RI,Providence,7
USA,03031,Amherst,New Hampshire,NH,Hillsborough,11
USA,03032,Auburn,New Hampshire,NH,Rockingham,15
USA,03033,Brookline,New Hampshire,NH,Hillsborough,11
USA,03034,Candia,New Hampshire,NH,Rockingham,15
USA,03036,Chester,New Hampshire,NH,Rockingham,15
USA,03037,Deerfield,New Hampshire,NH,Rockingham,15
USA,03038,Derry,New Hampshire,NH,Rockingham,15
USA,03040,East Candia,New Hampshire,NH,Rockingham,15
USA,03041,East Derry,New Hampshire,NH,Rockingham,15
USA,03042,Epping,New Hampshire,NH,Rockingham,15
USA,03043,Francestown,New Hampshire,NH,Hillsborough,11
USA,03044,Fremont,New Hampshire,NH,Rockingham,15
USA,03045,Goffstown,New Hampshire,NH,Hillsborough,11
USA,03046,Dunbarton,New Hampshire,NH,Merrimack,13
USA,03047,Greenfield,New Hampshire,NH,Hillsborough,11
USA,03048,Greenville,New Hampshire,NH,Hillsborough,11
USA,03049,Hollis,New Hampshire,NH,Hillsborough,11
USA,03051,Hudson,New Hampshire,NH,Hillsborough,11
USA,03052,Litchfield,New Hampshire,NH,Hillsborough,11
USA,03053,Londonderry,New Hampshire,NH,Rockingham,15
USA,03054,Merrimack,New Hampshire,NH,Hillsborough,11
USA,03055,Milford,New Hampshire,NH,Hillsborough,11
USA,03057,Mont Vernon,New Hampshire,NH,Hillsborough,11
USA,03060,Nashua,New Hampshire,NH,Hillsborough,11
USA,03061,Nashua,New Hampshire,NH,Hillsborough,11
USA,03062,Nashua,New Hampshire,NH,Hillsborough,11
USA,03063,Nashua,New Hampshire,NH,Hillsborough,11
USA,03064,Nashua,New Hampshire,NH,Hillsborough,11
USA,03070,New Boston,New Hampshire,NH,Hillsborough,11
USA,03071,New Ipswich,New Hampshire,NH,Hillsborough,11
USA,03073,North Salem,New Hampshire,NH,Rockingham,15
USA,03076,Pelham,New Hampshire,NH,Hillsborough,11
USA,03077,Raymond,New Hampshire,NH,Rockingham,15
USA,03079,Salem,New Hampshire,NH,Rockingham,15
USA,03082,Lyndeborough,New Hampshire,NH,Hillsborough,11
USA,03084,Temple,New Hampshire,NH,Hillsborough,11
USA,03086,Wilton,New Hampshire,NH,Hillsborough,11
USA,03087,Windham,New Hampshire,NH,Rockingham,15
USA,03101,Manchester,New Hampshire,NH,Hillsborough,11
USA,03102,Manchester,New Hampshire,NH,Hillsborough,11
USA,03103,Manchester,New Hampshire,NH,Hillsborough,11
USA,03104,Manchester,New Hampshire,NH,Hillsborough,11
USA,03105,Manchester,New Hampshire,NH,Hillsborough,11
USA,03106,Hooksett,New Hampshire,NH,Merrimack,13
USA,03108,Manchester,New Hampshire,NH,Hillsborough,11
USA,03109,Manchester,New Hampshire,NH,Hillsborough,11
USA,03110,Bedford,New Hampshire,NH,Hillsborough,11
USA,03111,Manchester,New Hampshire,NH,Hillsborough,11
USA,03215,Waterville Valley,New Hampshire,NH,Grafton,9
USA,03216,Andover,New Hampshire,NH,Merrimack,13
USA,03217,Ashland,New Hampshire,NH,Grafton,9
USA,03218,Barnstead,New Hampshire,NH,Belknap,1
USA,03220,Belmont,New Hampshire,NH,Belknap,1
USA,03221,Bradford,New Hampshire,NH,Merrimack,13
USA,03222,Bristol,New Hampshire,NH,Grafton,9
USA,03223,Campton,New Hampshire,NH,Grafton,9
USA,03224,Canterbury,New Hampshire,NH,Merrimack,13
USA,03225,Center Barnstead,New Hampshire,NH,Belknap,1
USA,03226,Center Harbor,New Hampshire,NH,Belknap,1
USA,03227,Center Sandwich,New Hampshire,NH,Carroll,3
USA,03229,Contoocook,New Hampshire,NH,Merrimack,13
USA,03230,Danbury,New Hampshire,NH,Merrimack,13
USA,03231,East Andover,New Hampshire,NH,Merrimack,13
USA,03233,Elkins,New Hampshire,NH,Merrimack,13
USA,03234,Epsom,New Hampshire,NH,Merrimack,13
USA,03235,Franklin,New Hampshire,NH,Merrimack,13
USA,03237,Gilmanton,New Hampshire,NH,Belknap,1
USA,03238,Glencliff,New Hampshire,NH,Grafton,9
USA,03240,Grafton,New Hampshire,NH,Grafton,9
USA,03241,Hebron,New Hampshire,NH,Grafton,9
USA,03242,Henniker,New Hampshire,NH,Merrimack,13
USA,03243,Hill,New Hampshire,NH,Merrimack,13
USA,03244,Hillsborough,New Hampshire,NH,Hillsborough,11
USA,03245,Holderness,New Hampshire,NH,Grafton,9
USA,03246,Laconia,New Hampshire,NH,Belknap,1
USA,03247,Laconia,New Hampshire,NH,Belknap,1
USA,03249,Gilford,New Hampshire,NH,Belknap,1
USA,03251,Lincoln,New Hampshire,NH,Grafton,9
USA,03252,Lochmere,New Hampshire,NH,Belknap,1
USA,03253,Meredith,New Hampshire,NH,Belknap,1
USA,03254,Moultonborough,New Hampshire,NH,Carroll,3
USA,03255,Newbury,New Hampshire,NH,Merrimack,13
USA,03256,New Hampton,New Hampshire,NH,Belknap,1
USA,03257,New London,New Hampshire,NH,Merrimack,13
USA,03258,Chichester,New Hampshire,NH,Grafton,9
USA,03259,North Sandwich,New Hampshire,NH,Carroll,3
USA,03260,North Sutton,New Hampshire,NH,Merrimack,13
USA,03261,Northwood,New Hampshire,NH,Rockingham,15
USA,03262,North Woodstock,New Hampshire,NH,Grafton,9
USA,03263,Pittsfield,New Hampshire,NH,Merrimack,13
USA,03264,Plymouth,New Hampshire,NH,Grafton,9
USA,03266,Rumney,New Hampshire,NH,Grafton,9
USA,03268,Salisbury,New Hampshire,NH,Merrimack,13
USA,03269,Sanbornton,New Hampshire,NH,Belknap,1
USA,03272,South Newbury,New Hampshire,NH,Merrimack,13
USA,03273,South Sutton,New Hampshire,NH,Merrimack,13
USA,03275,Suncook,New Hampshire,NH,Merrimack,13
USA,03276,Tilton,New Hampshire,NH,Belknap,1
USA,03278,Warner,New Hampshire,NH,Merrimack,13
USA,03279,Warren,New Hampshire,NH,Grafton,9
USA,03280,Washington,New Hampshire,NH,Sullivan,19
USA,03281,Weare,New Hampshire,NH,Hillsborough,11
USA,03282,Wentworth,New Hampshire,NH,Grafton,9
USA,03284,Springfield,New Hampshire,NH,Sullivan,19
USA,03285,Thornton,New Hampshire,NH,Grafton,9
USA,03287,Wilmot,New Hampshire,NH,Merrimack,13
USA,03289,Winnisquam,New Hampshire,NH,Belknap,1
USA,03290,Nottingham,New Hampshire,NH,Rockingham,15
USA,03291,West Nottingham,New Hampshire,NH,Rockingham,15
USA,03293,Woodstock,New Hampshire,NH,Grafton,9
USA,03298,Tilton,New Hampshire,NH,Belknap,1
USA,03299,Tilton,New Hampshire,NH,Belknap,1
USA,03301,Concord,New Hampshire,NH,Merrimack,13
USA,03302,Concord,New Hampshire,NH,Merrimack,13
USA,03303,Concord,New Hampshire,NH,Merrimack,13
USA,03304,Bow,New Hampshire,NH,Merrimack,13
USA,03305,Concord,New Hampshire,NH,Merrimack,13
USA,03307,Loudon,New Hampshire,NH,Merrimack,13
USA,03431,Keene,New Hampshire,NH,Cheshire,5
USA,03435,Keene,New Hampshire,NH,Cheshire,5
USA,03440,Antrim,New Hampshire,NH,Hillsborough,11
USA,03441,Ashuelot,New Hampshire,NH,Cheshire,5
USA,03442,Bennington,New Hampshire,NH,Hillsborough,11
USA,03443,Chesterfield,New Hampshire,NH,Cheshire,5
USA,03444,Dublin,New Hampshire,NH,Cheshire,5
